Date,Bitcoin
2018-05-15,12.0
2018-05-16,12.0
2018-05-17,12.0
2018-05-18,12.0
2018-05-19,12.0
2018-05-20,12.0
2018-05-21,12.0
2018-05-22,12.0
2018-05-23,12.0
2018-05-24,12.0
2018-05-25,12.0
2018-05-26,12.0
2018-05-27,12.0
2018-05-28,12.0
2018-05-29,12.0
2018-05-30,12.0
2018-05-31,12.0
2018-06-01,10.999999999999998
2018-06-02,11.199999999999998
2018-06-03,11.599999999999998
2018-06-04,10.599999999999998
2018-06-05,10.199999999999998
2018-06-06,10.199999999999998
2018-06-07,10.799999999999997
2018-06-08,11.199999999999998
2018-06-09,12.799999999999999
2018-06-10,7.1999999999999975
2018-06-11,1.3999999999999986
2018-06-12,5.799999999999997
2018-06-13,3.599999999999998
2018-06-14,4.599999999999998
2018-06-15,8.199999999999998
2018-06-16,10.399999999999999
2018-06-17,10.999999999999998
2018-06-18,7.799999999999997
2018-06-19,8.999999999999998
2018-06-20,9.599999999999998
2018-06-21,9.799999999999997
2018-06-22,5.799999999999997
2018-06-23,8.399999999999999
2018-06-24,6.999999999999998
2018-06-25,7.999999999999998
2018-06-26,9.199999999999998
2018-06-27,8.199999999999998
2018-06-28,8.799999999999997
2018-06-29,3.9999999999999964
2018-06-30,7.399999999999999
2018-07-01,11.0
2018-07-02,11.0
2018-07-03,11.0
2018-07-04,11.0
2018-07-05,11.0
2018-07-06,11.0
2018-07-07,11.0
2018-07-08,11.0
2018-07-09,11.0
2018-07-10,11.0
2018-07-11,11.0
2018-07-12,11.0
2018-07-13,11.0
2018-07-14,11.0
2018-07-15,11.0
2018-07-16,11.0
2018-07-17,11.0
2018-07-18,11.0
2018-07-19,11.0
2018-07-20,11.0
2018-07-21,11.0
2018-07-22,11.0
2018-07-23,11.0
2018-07-24,11.0
2018-07-25,11.0
2018-07-26,11.0
2018-07-27,11.0
2018-07-28,11.0
2018-07-29,11.0
2018-07-30,11.0
2018-07-31,11.0
2018-08-01,9.0
2018-08-02,8.8
2018-08-03,9.6
2018-08-04,8.8
2018-08-05,7.699999999999999
2018-08-06,8.399999999999999
2018-08-07,8.5
2018-08-08,11.4
2018-08-09,9.399999999999999
2018-08-10,8.899999999999999
2018-08-11,9.399999999999999
2018-08-12,8.0
2018-08-13,9.3
2018-08-14,11.7
2018-08-15,10.6
2018-08-16,9.5
2018-08-17,8.8
2018-08-18,7.8
2018-08-19,6.8
2018-08-20,7.8
2018-08-21,8.3
2018-08-22,9.0
2018-08-23,8.1
2018-08-24,8.3
2018-08-25,8.1
2018-08-26,6.8
2018-08-27,8.399999999999999
2018-08-28,9.9
2018-08-29,8.1
2018-08-30,8.1
2018-08-31,7.3
2018-09-01,7.0
2018-09-02,8.0
2018-09-03,9.333333333333332
2018-09-04,9.333333333333332
2018-09-05,18.0
2018-09-06,21.33333333333333
2018-09-07,12.333333333333332
2018-09-08,9.333333333333332
2018-09-09,8.333333333333332
2018-09-10,11.333333333333332
2018-09-11,13.333333333333332
2018-09-12,14.333333333333332
2018-09-13,9.333333333333332
2018-09-14,8.0
2018-09-15,6.0
2018-09-16,3.666666666666666
2018-09-17,9.0
2018-09-18,8.666666666666664
2018-09-19,8.333333333333332
2018-09-20,8.666666666666664
2018-09-21,9.333333333333332
2018-09-22,7.666666666666664
2018-09-23,5.333333333333332
2018-09-24,6.0
2018-09-25,6.666666666666664
2018-09-26,8.0
2018-09-27,6.333333333333332
2018-09-28,6.333333333333332
2018-09-29,3.333333333333332
2018-09-30,2.666666666666666
2018-10-01,10.0
2018-10-02,11.5
2018-10-03,11.5
2018-10-04,16.0
2018-10-05,16.0
2018-10-06,23.5
2018-10-07,31.0
2018-10-08,17.5
2018-10-09,16.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-13,17.5
2018-10-14,22.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,11.5
2018-10-18,13.0
2018-10-19,17.5
2018-10-20,32.5
2018-10-21,31.0
2018-10-22,20.5
2018-10-23,10.0
2018-10-24,11.5
2018-10-25,11.5
2018-10-26,19.0
2018-10-27,29.5
2018-10-28,32.5
2018-10-29,4.0
2018-10-30,17.5
2018-10-31,10.0
2018-11-01,10.0
2018-11-02,10.0
2018-11-03,10.0
2018-11-04,10.0
2018-11-05,10.0
2018-11-06,10.0
2018-11-07,10.0
2018-11-08,10.0
2018-11-09,10.0
2018-11-10,10.0
2018-11-11,10.0
2018-11-12,10.0
2018-11-13,10.0
2018-11-14,10.0
2018-11-15,10.0
2018-11-16,10.0
2018-11-17,10.0
2018-11-18,10.0
2018-11-19,10.0
2018-11-20,10.0
2018-11-21,10.0
2018-11-22,10.0
2018-11-23,10.0
2018-11-24,10.0
2018-11-25,10.0
2018-11-26,10.0
2018-11-27,10.0
2018-11-28,10.0
2018-11-29,10.0
2018-11-30,10.0
2018-12-01,7.0
2018-12-02,5.411764705882353
2018-12-03,9.117647058823529
2018-12-04,10.0
2018-12-05,8.411764705882353
2018-12-06,10.0
2018-12-07,13.882352941176471
2018-12-08,8.764705882352942
2018-12-09,7.882352941176471
2018-12-10,8.588235294117647
2018-12-11,8.411764705882353
2018-12-12,8.058823529411764
2018-12-13,8.588235294117647
2018-12-14,11.588235294117647
2018-12-15,8.764705882352942
2018-12-16,7.882352941176471
2018-12-17,10.0
2018-12-18,8.941176470588236
2018-12-19,11.058823529411764
2018-12-20,10.352941176470589
2018-12-21,9.470588235294118
2018-12-22,6.117647058823529
2018-12-23,6.117647058823529
2018-12-24,8.058823529411764
2018-12-25,7.529411764705882
2018-12-26,7.882352941176471
2018-12-27,7.705882352941176
2018-12-28,8.588235294117647
2018-12-29,5.411764705882353
2018-12-30,4.352941176470589
2018-12-31,5.411764705882353
2019-01-01,7.0
2019-01-02,7.0
2019-01-03,7.0
2019-01-04,7.0
2019-01-05,7.0
2019-01-06,7.0
2019-01-07,7.0
2019-01-08,7.0
2019-01-09,7.0
2019-01-10,7.0
2019-01-11,7.0
2019-01-12,7.0
2019-01-13,7.0
2019-01-14,7.0
2019-01-15,7.0
2019-01-16,7.0
2019-01-17,7.0
2019-01-18,7.0
2019-01-19,7.0
2019-01-20,7.0
2019-01-21,7.0
2019-01-22,7.0
2019-01-23,7.0
2019-01-24,7.0
2019-01-25,7.0
2019-01-26,7.0
2019-01-27,7.0
2019-01-28,7.0
2019-01-29,7.0
2019-01-30,7.0
2019-01-31,7.0
2019-02-01,6.0
2019-02-02,9.5
2019-02-03,8.5
2019-02-04,3.5
2019-02-05,0.0
2019-02-06,1.5
2019-02-07,3.5
2019-02-08,0.5
2019-02-09,2.0
2019-02-10,7.5
2019-02-11,4.5
2019-02-12,7.5
2019-02-13,6.0
2019-02-14,4.0
2019-02-15,7.0
2019-02-16,11.5
2019-02-17,12.0
2019-02-18,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,1.0
2019-02-22,1.0
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,0.0
2019-02-26,3.0
2019-02-27,2.5
2019-02-28,4.5
2019-03-01,9.0
2019-03-02,5.5
2019-03-03,4.25
2019-03-04,8.0
2019-03-05,8.5
2019-03-06,10.75
2019-03-07,7.5
2019-03-08,5.75
2019-03-09,8.0
2019-03-10,4.75
2019-03-11,8.0
2019-03-12,7.0
2019-03-13,7.0
2019-03-14,5.25
2019-03-15,5.5
2019-03-16,7.75
2019-03-17,5.25
2019-03-18,8.0
2019-03-19,9.25
2019-03-20,10.75
2019-03-21,9.0
2019-03-22,7.75
2019-03-23,4.75
2019-03-24,4.25
2019-03-25,4.5
2019-03-26,5.75
2019-03-27,10.0
2019-03-28,7.5
2019-03-29,5.75
2019-03-30,5.0
2019-03-31,6.5
2019-04-01,13.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-05,0.0
2019-04-06,3.6666666666666714
2019-04-07,2.3333333333333357
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,2.3333333333333357
2019-04-12,7.666666666666671
2019-04-13,14.333333333333336
2019-04-14,15.666666666666671
2019-04-15,11.666666666666671
2019-04-16,9.0
2019-04-17,5.0
2019-04-18,7.666666666666671
2019-04-19,10.333333333333336
2019-04-20,14.333333333333336
2019-04-21,11.666666666666671
2019-04-22,10.333333333333336
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,7.666666666666671
2019-04-26,2.3333333333333357
2019-04-27,15.666666666666671
2019-04-28,19.66666666666667
2019-04-29,17.0
2019-04-30,19.66666666666667
2019-05-01,16.0
2019-05-02,16.0
2019-05-03,17.105263157894736
2019-05-04,16.473684210526315
2019-05-05,17.421052631578945
2019-05-06,16.63157894736842
2019-05-07,17.57894736842105
2019-05-08,17.57894736842105
2019-05-09,18.210526315789473
2019-05-10,19.0
2019-05-11,21.842105263157894
2019-05-12,22.94736842105263
2019-05-13,26.105263157894736
2019-05-14,26.89473684210526
2019-05-15,24.842105263157894
2019-05-16,22.631578947368418
2019-05-17,22.94736842105263
2019-05-18,19.473684210526315
2019-05-19,20.736842105263158
2019-05-20,21.05263157894737
2019-05-21,20.421052631578945
2019-05-22,20.105263157894736
2019-05-23,19.0
2019-05-24,18.842105263157894
2019-05-25,18.210526315789473
2019-05-26,18.684210526315788
2019-05-27,22.631578947368418
2019-05-28,21.210526315789473
2019-05-29,20.105263157894736
2019-05-30,20.89473684210526
2019-05-31,20.421052631578945
2019-06-01,14.0
2019-06-02,15.09090909090909
2019-06-03,14.545454545454543
2019-06-04,13.454545454545453
2019-06-05,14.909090909090908
2019-06-06,15.09090909090909
2019-06-07,15.09090909090909
2019-06-08,15.636363636363635
2019-06-09,15.454545454545453
2019-06-10,15.636363636363635
2019-06-11,15.272727272727272
2019-06-12,15.454545454545453
2019-06-13,15.09090909090909
2019-06-14,15.09090909090909
2019-06-15,15.272727272727272
2019-06-16,13.09090909090909
2019-06-17,13.09090909090909
2019-06-18,13.272727272727272
2019-06-19,14.0
2019-06-20,13.454545454545453
2019-06-21,12.18181818181818
2019-06-22,6.909090909090908
2019-06-23,11.272727272727272
2019-06-24,10.909090909090908
2019-06-25,10.363636363636363
2019-06-26,0.9090909090909065
2019-06-27,4.545454545454543
2019-06-28,8.909090909090908
2019-06-29,11.818181818181817
2019-06-30,12.363636363636363
2019-07-01,10.0
2019-07-02,10.88888888888889
2019-07-03,9.0
2019-07-04,7.666666666666667
2019-07-05,8.11111111111111
2019-07-06,6.222222222222222
2019-07-07,6.0
2019-07-08,7.888888888888889
2019-07-09,8.88888888888889
2019-07-10,9.88888888888889
2019-07-11,8.777777777777779
2019-07-12,9.444444444444445
2019-07-13,7.333333333333334
2019-07-14,7.555555555555556
2019-07-15,9.555555555555555
2019-07-16,9.666666666666666
2019-07-17,9.666666666666666
2019-07-18,8.88888888888889
2019-07-19,7.222222222222222
2019-07-20,6.111111111111112
2019-07-21,5.444444444444445
2019-07-22,6.444444444444445
2019-07-23,6.666666666666667
2019-07-24,7.333333333333334
2019-07-25,6.666666666666667
2019-07-26,6.111111111111112
2019-07-27,6.555555555555556
2019-07-28,5.111111111111112
2019-07-29,5.666666666666667
2019-07-30,5.555555555555556
2019-07-31,5.666666666666667
2019-08-01,8.0
2019-08-02,7.739130434782608
2019-08-03,7.739130434782608
2019-08-04,7.304347826086956
2019-08-05,10.695652173913043
2019-08-06,10.26086956521739
2019-08-07,9.043478260869566
2019-08-08,8.869565217391305
2019-08-09,7.913043478260869
2019-08-10,7.826086956521739
2019-08-11,6.695652173913043
2019-08-12,7.391304347826087
2019-08-13,7.6521739130434785
2019-08-14,8.956521739130434
2019-08-15,8.782608695652174
2019-08-16,7.565217391304348
2019-08-17,6.869565217391305
2019-08-18,7.391304347826087
2019-08-19,7.391304347826087
2019-08-20,7.130434782608695
2019-08-21,7.565217391304348
2019-08-22,7.304347826086956
2019-08-23,7.130434782608695
2019-08-24,6.782608695652174
2019-08-25,6.695652173913043
2019-08-26,7.043478260869565
2019-08-27,6.956521739130435
2019-08-28,7.6521739130434785
2019-08-29,8.086956521739129
2019-08-30,6.869565217391305
2019-08-31,6.0
2019-09-01,8.0
2019-09-02,8.0
2019-09-03,8.0
2019-09-04,8.0
2019-09-05,8.0
2019-09-06,8.0
2019-09-07,8.0
2019-09-08,8.0
2019-09-09,8.0
2019-09-10,8.0
2019-09-11,8.0
2019-09-12,8.0
2019-09-13,8.0
2019-09-14,8.0
2019-09-15,8.0
2019-09-16,8.0
2019-09-17,8.0
2019-09-18,8.0
2019-09-19,8.0
2019-09-20,8.0
2019-09-21,8.0
2019-09-22,8.0
2019-09-23,8.0
2019-09-24,8.0
2019-09-25,8.0
2019-09-26,8.0
2019-09-27,8.0
2019-09-28,8.0
2019-09-29,8.0
2019-09-30,8.0
2019-10-01,7.0
2019-10-02,6.625
2019-10-03,6.75
2019-10-04,5.5
2019-10-05,5.5
2019-10-06,5.875
2019-10-07,6.625
2019-10-08,5.75
2019-10-09,6.375
2019-10-10,6.0
2019-10-11,5.5
2019-10-12,5.0
2019-10-13,5.375
2019-10-14,5.875
2019-10-15,5.0
2019-10-16,5.5
2019-10-17,5.875
2019-10-18,5.625
2019-10-19,5.125
2019-10-20,5.375
2019-10-21,5.75
2019-10-22,5.125
2019-10-23,7.5
2019-10-24,6.875
2019-10-25,8.375
2019-10-26,12.5
2019-10-27,7.625
2019-10-28,8.0
2019-10-29,7.625
2019-10-30,6.875
2019-10-31,5.875
2019-11-01,7.0
2019-11-02,7.0
2019-11-03,7.0
2019-11-04,7.0
2019-11-05,7.0
2019-11-06,7.0
2019-11-07,7.0
2019-11-08,7.0
2019-11-09,7.0
2019-11-10,7.0
2019-11-11,7.0
2019-11-12,7.0
2019-11-13,7.0
2019-11-14,7.0
2019-11-15,7.0
2019-11-16,7.0
2019-11-17,7.0
2019-11-18,7.0
2019-11-19,7.0
2019-11-20,7.0
2019-11-21,7.0
2019-11-22,7.0
2019-11-23,7.0
2019-11-24,7.0
2019-11-25,7.0
2019-11-26,7.0
2019-11-27,7.0
2019-11-28,7.0
2019-11-29,7.0
2019-11-30,7.0
2019-12-01,8.0
2019-12-02,7.75
2019-12-03,6.5
2019-12-04,5.25
2019-12-05,5.25
2019-12-06,7.25
2019-12-07,7.25
2019-12-08,9.75
2019-12-09,8.5
2019-12-10,7.5
2019-12-11,7.0
2019-12-12,8.0
2019-12-13,8.75
2019-12-14,8.75
2019-12-15,8.5
2019-12-16,5.0
2019-12-17,1.75
2019-12-18,0.5
2019-12-19,5.25
2019-12-20,7.0
2019-12-21,9.0
2019-12-22,8.0
2019-12-23,5.5
2019-12-24,6.75
2019-12-25,7.5
2019-12-26,7.5
2019-12-27,7.75
2019-12-28,7.25
2019-12-29,8.0
2019-12-30,7.5
2019-12-31,8.0
2020-01-01,10.0
2020-01-02,10.375
2020-01-03,12.5
2020-01-04,11.5
2020-01-05,10.875
2020-01-06,11.25
2020-01-07,14.375
2020-01-08,14.875
2020-01-09,11.25
2020-01-10,12.25
2020-01-11,11.625
2020-01-12,9.75
2020-01-13,11.0
2020-01-14,15.125
2020-01-15,14.5
2020-01-16,12.0
2020-01-17,12.375
2020-01-18,12.75
2020-01-19,12.375
2020-01-20,12.5
2020-01-21,10.5
2020-01-22,11.75
2020-01-23,12.375
2020-01-24,10.75
2020-01-25,9.875
2020-01-26,9.375
2020-01-27,11.125
2020-01-28,12.75
2020-01-29,13.125
2020-01-30,13.375
2020-01-31,12.625
2020-02-01,12.0
2020-02-02,12.399999999999999
2020-02-03,15.599999999999998
2020-02-04,16.4
2020-02-05,20.400000000000002
2020-02-06,16.4
2020-02-07,15.599999999999998
2020-02-08,15.2
2020-02-09,27.599999999999998
2020-02-10,19.599999999999998
2020-02-11,22.400000000000002
2020-02-12,23.599999999999998
2020-02-13,20.8
2020-02-14,19.2
2020-02-15,19.2
2020-02-16,18.4
2020-02-17,18.4
2020-02-18,17.599999999999998
2020-02-19,23.599999999999998
2020-02-20,18.4
2020-02-21,15.599999999999998
2020-02-22,10.8
2020-02-23,13.599999999999998
2020-02-24,18.4
2020-02-25,17.599999999999998
2020-02-26,22.8
2020-02-27,23.999999999999996
2020-02-28,22.8
2020-02-29,16.8
2020-03-01,10.0
2020-03-02,7.5
2020-03-03,9.5
2020-03-04,10.5
2020-03-05,9.5
2020-03-06,10.0
2020-03-07,9.5
2020-03-08,9.0
2020-03-09,0.0
2020-03-10,6.0
2020-03-11,7.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-14,0.0
2020-03-15,0.5
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-21,3.0
2020-03-22,3.0
2020-03-23,0.5
2020-03-24,1.5
2020-03-25,2.5
2020-03-26,5.5
2020-03-27,5.5
2020-03-28,6.0
2020-03-29,7.0
2020-03-30,6.5
2020-03-31,9.5
